2010_001355,11
2007_009655,17 14
2012_002071,14
2010_006447,14
2009_003606,2
2008_005774,2
2008_007793,6 14
2012_001746,14
2008_003662,14
2010_002374,2
2011_000827,10 4 14
2012_003191,14
2009_003521,9
2011_004460,14
2010_006814,14
2007_007585,11
2008_005055,1 14
2010_003170,8
2012_001946,14
2009_000486,2
2008_001688,19 15
2009_000257,10 4 14
2009_004551,1 4
2010_004841,7
2008_004378,0
2012_002668,14
2009_001673,9
2010_004628,11
2008_003255,6
2012_003679,14
2009_004383,5
2011_007121,14
2011_003985,14
2009_004229,8 11
2009_001368,11
2010_003538,8 4 14
2010_001143,18 14
2008_002926,13
2011_006934,14
2010_006749,14
2011_004114,14
2011_004562,14
2010_006417,14
2008_007579,0
2010_000437,0
2012_002008,14
2011_006274,14
2010_001426,0
2010_005426,2
2012_000524,14
2012_000078,14
2008_008115,9
2008_001160,0 3
2011_004950,14
2012_003824,14
2008_000733,14
2011_003223,16
2011_005734,14
2009_002613,8 10
2010_000536,7
2009_002985,1
2010_004219,13 14
2010_005967,8 4 14
2011_007068,14
2010_005180,17 19
2011_000912,2
2012_002138,14
2010_003495,0
2008_004450,9
2012_000122,14
2011_004398,14
2010_002122,14
2008_004819,0 14
2008_004750,3
2008_007593,2 14
2011_004835,14
2009_003607,17
2010_003708,18
2012_004325,14
2011_005709,14
2011_007008,14
2012_001573,14
2012_000468,14
2011_006875,14
2008_006792,8 4
2008_001006,14
2011_004097,14
2010_001944,11
2012_002468,14
2011_006538,14
2011_004695,14
2012_001492,14
2012_002554,14
2008_001056,3
2012_001352,14
2009_003394,17
2012_001263,14
2011_006091,14
2012_000181,14
2010_000508,6
2010_004084,0
2010_006824,14
2011_004295,14
2010_000052,16 14
2008_005166,12 6
2010_006294,14
2008_004092,14 15
2008_007245,16
2007_004705,5 6
2011_003814,14
2012_003903,14
2011_006629,14
2008_003547,8 15
2008_002145,14
2008_000352,14
2008_001249,14
2012_002803,14
2011_002181,14
2008_003134,14
2012_003241,14
2011_003918,14
2008_003675,14
2008_002017,14
2012_002250,14
2011_006356,14
2010_002220,11 14
2012_001222,14
2009_003519,1 14
2011_004214,14
2008_006090,2
2011_005463,14
2011_006117,14
2010_002319,8 11
2008_000289,14
2011_002526,6
2010_006734,14
2012_000797,14
2011_006218,14
2009_002585,8
2011_003441,14
2008_003667,8 19 14
2008_005490,17 14
2010_005369,10 4 14
2012_003035,14
2010_006374,14
2008_000522,4 14
2011_003246,19 14
2008_000480,14
2010_006664,14
2012_003662,14
2012_003102,14
2008_005552,8 14
2011_006858,14
2008_003533,14
2012_001944,14
2008_000340,14
2011_000502,9
2008_002567,8 10 4 14
2010_002675,14
2012_002441,14
2009_000289,16
2012_003256,14
2008_005243,13 14
2009_001172,16
2009_004831,1 14
2012_003047,14
2008_006921,6
2011_001378,14
2011_001082,18
2009_004836,5 14
2011_003972,14
2011_005615,14
2008_003842,14
2011_003041,3
2012_000793,14
2011_004215,14
2010_002771,14 7
2011_006287,14
2012_002411,14
2009_002918,14
2010_006811,14
2012_000649,14
2011_006105,14
2012_003017,14
2011_000088,14
2008_005139,13 5 6 14
2010_001291,7
2009_005220,18
2011_005464,14
2010_000552,7
2008_006347,7
2010_000318,19
2008_004868,12 14
2009_004212,14
2007_000847,10 14
2011_006882,14
2011_000221,18 14
2008_008718,1 14
2012_001213,14
2009_000422,8 17 15
2010_006424,14
2011_002553,16 4 14
2009_003462,3 14
2008_008714,16 11
2012_001021,14
2009_001374,6
2011_002357,13
2011_006173,14
2011_002940,10 4 14
2011_005553,14
2012_001811,14
2012_001399,14
2012_002135,14
2007_009807,12
2012_003962,14
2012_003573,14
2011_006617,14
2011_004207,14
2008_004862,1 6 14
2009_000370,2
2010_002348,7
2009_000109,8 10
2012_001199,14
2010_002807,11 4 14 6
2007_006661,1 14
2009_001306,6
2007_002099,0
2011_000004,14
2011_001547,8 17 11
2012_002402,14
2011_006423,14
2008_005082,11
2011_006461,14
2012_002329,14
2008_005588,14
2011_006008,14
2010_000541,0
2008_008466,13 14
2008_003423,0
2011_006819,14
2011_002787,14
2010_004957,8 11
2011_006459,14
2011_000749,3
2008_004611,13 14
2009_003241,11
2008_007858,4
2008_002741,14 6
2012_001520,14
2012_000635,14
2010_002482,12
2011_003402,14
2011_007150,14
2011_002924,8 10 15
2008_001566,1 14
2008_005893,13 6
2009_001594,9
2010_000678,13
2008_000002,19
2009_002010,11 6
2011_002719,9
2010_004412,18
2011_000095,5 6 14
2011_004946,14
2008_000406,14
2010_000711,6
2012_001735,14
2010_006561,14
2009_001199,0 14
2011_007063,14
2008_003369,0
2008_004024,2
2011_003589,14
2011_003169,1
2010_006840,14
2008_006761,0 14
2010_006262,14
2008_003073,8
2008_001668,14
2008_005327,12
2008_000610,14
2011_005628,14
2012_002560,14
2008_002477,14
2012_000757,14
2010_000910,9 1 14
2012_003565,14
2011_004991,14
2008_005898,11
2007_000243,0
2011_006318,14
2010_006917,14
2012_000271,14
2011_003668,14
2011_003339,14
2010_002068,7
2011_005636,14
2010_003764,7
2009_000573,1 4
2009_003143,7
2011_002556,10 14
2010_003560,11 14
2008_001625,18
2012_002048,14
2010_002429,0
2011_004772,14
2010_000765,8
2011_007185,14
2011_004243,14
2010_006333,14
2010_004263,5 6
2010_006660,14
2008_004015,11
2011_004489,14
2011_001707,4 14 15
2010_004059,6
2009_000676,13 14
2012_001983,14
2009_004405,14
2009_004332,4 14
2011_000517,14
2010_006841,14
2009_004411,11
2009_004131,8 2 14
2012_003110,14
2008_007403,7
2011_005622,14
2011_006208,14
2009_003208,17
2012_001969,14
2010_006673,14
2008_006121,3 14
2008_000613,6 14
2010_000973,11 15
2009_001578,14
2012_003972,14
2012_003160,14
2009_004674,8 17 14
2012_003436,14
2010_003365,0
2009_003154,10 4 14
2007_006614,14
2008_001586,13 6
2011_004877,14
2012_000261,14
2010_004297,11 14
2011_006695,14
2008_001638,4 14
2010_006731,14
2011_005540,14
2009_002453,3
2009_002824,13 6 14
2010_006408,14
2012_000946,14
2011_005764,14
2008_001854,11 14
2010_006719,14
2011_006334,14
2009_002358,3 14
2008_008428,9
2010_003044,2
2012_003542,14
2010_000406,18
2010_006449,14
2010_003898,7
2010_004573,8 14 7
2012_002914,14
2010_002539,10 4 14
2008_008206,17 19
2008_006642,1 14 6
2010_004210,9 14
2010_001763,17
2009_000704,19 14
2011_003183,8 10
2007_008142,12 14
2011_000859,14
2012_004284,14
2011_001799,13 6
2012_000132,14
2008_001003,14
2011_004708,14
2011_003259,8 17 14
2012_002488,14
2012_002992,14
2008_004617,13
2011_002463,2
2012_000111,14
2011_001615,14
2010_006625,14
2010_006764,14
2011_007079,14
2011_000234,3 14
2011_006451,14
2010_004910,8 10 14 15
2008_002459,12 14
2010_002864,14
2011_000168,14
2009_001794,3 14
2010_001571,11
2012_001531,14
2008_002116,11 14
2011_006401,14
2011_005331,14
2011_003151,11
2012_002030,14
2012_002084,14
2011_006197,14
2008_001399,17
2007_003201,9
2010_003331,17 11
2012_000052,14
2012_004033,14
2012_004280,14
2011_000965,8 19
2010_000822,16
2011_004849,14
2011_000360,14
2011_000848,18
2011_001220,10 14
2011_006955,14
2011_006757,14
2012_001224,14
2008_004328,15 14 7
2011_004402,14
2012_004081,14
2012_000847,14
2012_000236,14
2008_001325,14
2012_002738,14
2008_000097,2
2008_005042,15
2010_003138,11
2010_000624,1
2009_003043,3 14
2009_001146,17
2010_006111,14
2007_001377,0
2010_000553,7
2011_007163,14
2012_001316,14
2012_003537,14
2011_002133,14
2009_000199,5
2011_005567,14
2011_003446,14
2008_006973,7
2009_004782,17 11 14
2009_000606,14
2011_005387,14
2010_006754,14
2011_005549,14
2010_000556,6
2011_004958,14
2011_006456,14
2009_002524,10 14 6
2010_000302,6
2011_003700,14
2009_000232,8 11
2012_000644,14
2010_001382,7
2011_000806,8 14 15
2010_006674,14
2008_000985,14
2010_002211,8 1 10 14 15
2011_005514,14
2011_004554,14
2008_000233,14
2008_005283,6
2011_006067,14
2009_000582,14
2008_003051,14 15
2008_004568,13 14
2011_005179,14
2010_005375,11
2010_000420,14
2008_003913,3
2012_000002,14
2008_005045,6 14
2007_009607,2
2007_009015,5 6
2008_007466,6
2007_002648,16
2009_001100,15
2008_001466,14
2009_001500,12 6
2008_007169,8 17 11 4 14
2011_004956,14
2011_006836,14
2008_007538,17 11
2008_001540,14
2012_004244,14
2011_006144,14
2011_000332,16 4 13 14
2010_003213,14
2008_001987,3
2010_002019,0
2012_001817,14
2010_006122,14
2010_006893,14
2008_006403,7
2007_006151,12 14 6
2012_003581,14
2012_004276,14
2011_006140,14
2012_003708,14
2008_000402,14
2008_005003,7
2011_007052,14
2008_000045,18
2011_000445,17 4 14
2012_000900,14
2008_007585,8 10 4 14
2008_002647,2
2012_000058,14
2010_004971,5
2010_006506,14
2012_002710,14
2008_006298,16 12 14
2010_003084,8 10 14
2011_006568,14
2008_002241,14
2012_000976,14
2010_001656,7
2009_002306,3
2011_004886,14
2010_006716,14
2011_005076,14
2008_003624,7
2009_002902,13
2011_005283,14
2010_000681,11
2011_007072,14
2009_001448,12
2009_004109,18
2011_002819,14
2011_001524,8 1 13 6 14
2011_006252,14
2011_001946,8 19 15
2011_005398,14
2009_002941,0
2011_005609,14
2010_006551,14
2010_006555,14
2011_002247,18 14
2010_003342,11
2010_001652,0
2012_002335,14
2011_005929,14
2011_002120,14
2012_002189,14
2010_006466,14
2008_006941,4 14
2012_002831,14
2011_001694,2
2008_001622,14
2010_006675,14
2009_003044,0 14
2012_004288,14
2007_002445,7
2009_000519,5 14
2008_005338,0 14
2010_002507,16 6
2010_006363,14
2011_003421,14
2012_000979,14
2008_003655,0
2012_001499,14
2009_003352,8
2009_001589,11
2008_005683,3
2010_006215,14
2008_004908,19
2008_005742,18 14
2008_003127,14
2011_007107,14
2008_000624,14
2012_000762,14
2012_002486,14
2011_002767,2
2008_000979,6 14
2009_002901,9
2011_005789,14
2011_004035,14
2009_001409,14
2009_002597,9
2008_007531,12 14
2012_003444,14
2008_007525,14 15
2011_006787,14
2012_002312,14
2011_006107,14
2008_006562,6 15
2009_002127,3
2011_004067,14
2010_005429,13
2011_004174,14
2008_006467,1 14
2009_001671,18
2009_005287,18
2011_005323,14
2012_002967,14
2012_003664,14
2012_003411,14
2009_005194,13
2010_003943,7
2012_001101,14
2011_002495,13 14
2012_001803,14
2008_008748,5
2009_003468,10 4 14
2010_006915,14
2012_003038,14
2010_001184,12 14
2010_005833,7
2012_002444,14
2008_003767,15
2008_000226,14 6
2011_006247,14
2011_003991,14
2012_002889,14
2010_005472,2
2011_005994,14
2011_000784,9
2012_004010,14
2010_005578,10 4 14
2010_006396,14
2008_005678,19
2008_001168,13
2008_006610,2 14
2011_005973,14
2007_004769,1 14
2011_003422,14
2008_004306,11
2010_005130,18 14
2012_001594,14
2011_005842,14
2012_003330,14
2008_002529,14
2008_002124,4 14
2011_001769,8 4 14
2012_004167,14
2011_006658,14
2011_005600,14
2010_003701,1
2008_005415,11
2012_003613,14
2011_001320,0
2007_001717,8 19 14
2011_001492,14
2011_000370,12 14
2010_003305,17 11 14
2011_005947,14
2012_003562,14
2010_000983,11
2009_002104,7
2007_008802,12 14
2011_001384,3
2011_002670,14
2008_004100,0 6 14
2011_007198,14
2010_003958,11
2012_003098,14
2012_003640,14
2008_001849,3
2011_003188,17 14
2011_003678,14
2008_004976,5 6 14
2008_001060,4 14
2011_005292,14
2008_000318,2
2008_004629,16 14
2011_001292,7
2010_006401,14
2010_004714,3
2011_003280,14
2009_004647,14
2010_006937,14
2011_006731,14
2012_003510,14
2010_002728,8 10
2010_000502,2
2010_000376,5
2008_002946,14
2009_002149,6
2011_000435,3 14
2009_001835,7
2008_004695,11
2010_001998,6
2008_004426,14
2008_004523,14
2012_000404,14
2008_007749,18
2012_002192,14
2010_004143,13
2008_006179,2
2010_004660,8 10 14
2010_006443,14
2012_001175,14
2010_003290,6 14
2011_002588,3 14
2010_006757,14
2011_000597,14
2009_000745,7
2012_003650,14
2012_004113,14
2008_004668,13 6 14
2011_005751,14
2007_000068,2
2012_002867,14
2008_000037,0
2009_000321,11
2012_002834,14
2009_004187,5 6 14
2010_005951,6
2009_004625,2
2009_004124,10
2011_005718,14
2011_006440,14
2010_005570,14
2008_005726,12 14
2012_003680,14
2008_004754,19
2011_004364,14
2009_004620,0
2011_002472,14
2012_000004,14
2011_002206,14
2011_000935,14
2010_004560,16 14
2011_003030,2
2008_001836,7
2011_003099,14
2012_002431,14
2009_003118,7
2008_003272,11 12
2010_006848,14
2011_001395,14
2008_001802,14
2011_000623,14
2008_001751,8 14 15
2009_000449,17 11 14
2009_003688,18
2008_000416,14
2011_001091,4 14
2010_006885,14
2012_001862,14
2012_003536,14
2008_000763,10 14
2009_004809,14
2011_004306,14
2010_003856,13 14
2007_003659,14
2010_006287,14
2007_009832,5
2011_006559,14
2010_003823,7
2010_005758,8 14 15
2008_001028,14
2008_003609,19 14
2011_001521,8 4 14
2010_006337,14
2011_007130,14
2012_000353,14
2010_003263,10 14
2008_000391,15
2010_003906,1 14
2009_000078,6 14
2012_000426,14
2008_007225,6 14
2011_004816,14
2011_007197,14
2009_001406,3 14
2009_000419,15
2011_005712,14
2011_005521,14
2011_006812,14
2009_004213,18 14
2012_002674,14
2010_001098,2
2009_000366,7
2007_007955,14
2010_000178,8 10 14 15 17 19
2012_004049,14
2009_002241,14
2009_004261,7
2011_005950,14
2012_001719,14
2010_004283,9
2009_002935,15
2008_008679,5 6
2011_004663,14
2010_000433,13
2010_001768,11 14
2009_001967,5 14
2009_000546,10 4 14
2010_001025,7
2012_003648,14
2010_006897,14
2008_008658,8 17
2008_002514,14
2011_006956,14
2011_004401,14
2011_002433,11 4
2009_004364,1 6
2010_004171,7
2010_006463,14
2011_004989,14
2012_003217,14
2010_006322,14
2011_004968,14
2010_006299,14
2010_006626,14
2012_003770,14
2010_002752,2 6
2008_007167,6 14
2012_001526,14
2011_005084,14
2011_006986,14
2008_005244,3
2008_005803,2
2009_004769,8 10
2010_004874,7
2010_006623,14
2010_001771,5
2010_006235,14
2012_000167,14
2008_004869,18
2012_004013,14
2010_004028,13 14
2009_002952,8 10 15
2012_000485,14
2008_007090,13 6 14
2010_006056,8 17 10 4
2011_004491,14
2008_006497,13 14
2011_005453,14
2010_000562,16
2009_002937,2
2008_005650,1 14
2010_005806,7
2011_005918,14
2010_006241,14
2012_003119,14
2012_000047,14
2011_000052,3 14
2012_000896,14
2009_003095,11
2008_003830,14
2011_003563,14
2009_002922,14
2010_002988,6
2008_003432,8 19 14
2012_004260,14
2011_005465,14
2011_005641,14
2010_002914,14
2010_001525,3
2011_001422,1 14
2009_001608,8 17 10 19 14
2009_000763,4 14
2010_001646,5
2010_001401,14 7
2012_002926,14
2012_000964,14
2010_006562,14
2012_000521,14
2012_000373,14
2010_001856,12 14
2009_001184,9 12
2011_006392,14
2008_000251,0 6
2010_004938,0
2011_006196,14
2011_000053,13 14
2011_003330,14
2009_001056,0
2010_006775,14
2012_003647,14
2012_000338,14
2009_000502,10 4
2010_005836,13 6
2012_003435,14
2011_005033,14
2012_002423,14
2011_003596,14
2011_007041,14
2012_003441,14
2011_002309,14
2011_006427,14
2011_003509,14
2012_000997,14
2011_006335,14
2009_000141,10 14
2010_006735,14
2008_007931,5 14
2011_004639,14
2009_001674,5
2010_002512,8 7
2012_000912,14
2012_003619,14
2008_000787,4 14
2011_004186,14
2009_004370,6
2011_005928,14
2011_004590,14
2012_000395,14
2010_002654,11
2010_000031,6
2012_001770,14
2009_000719,13 14
2010_006713,14
2007_004810,6 14
2011_003288,14
2009_004112,4 14
2011_002802,19 14
2010_006991,14
2010_006854,14
2011_004744,14
2010_005317,7
2012_001342,14
2007_005790,10 14
2012_003681,14
2011_005314,14
2008_008560,17
2012_000999,14
2011_007016,14
2010_004515,8 14 7
2011_002420,6 14
2011_002513,14
2008_004182,6 14
2008_005016,11 14
2011_005143,14
2011_004580,14
2011_005397,14
2011_005835,14
2010_005665,11
2010_005201,11
2012_002230,14
2009_001917,6
2009_003447,5 6 14
2010_006359,14
2008_008662,18 6
2008_008185,2 14
2011_005988,14
2008_004021,11
2011_000139,14
2011_005047,14
2009_002230,12 14
2010_002720,1 14
2009_004264,17 11 15
2008_004245,14
2010_006805,14
2009_004166,3 14
2011_004178,14
2011_004191,14
2010_006222,14
2009_004309,10 4 14
2011_003932,14
2012_001577,14
2010_004011,11 4
2010_005182,13
2012_000756,14
2009_000550,11 14
2012_001010,14
2009_001387,0
2011_001144,8 11
2008_000419,17 11
2008_005447,16 14
2010_002946,18 14
2011_001411,5
2009_002194,1
2011_004866,14
2011_004477,14
2008_005847,15
2010_001837,11 14
2012_002429,14
2012_001858,14
2010_005425,7
2009_000770,11
2012_003505,14
2012_003817,14
2011_006802,14
2008_001932,14
2008_001241,14
2008_006660,8 17
2008_006909,12
2012_004003,14
2011_007110,14
2011_001369,7 15
2011_003536,14
2008_007194,8
2010_003556,17 14 15
2010_006669,14
2009_001817,8
2011_000520,14
2010_006248,14
2009_000082,8
2010_000195,3
2010_003207,13
2011_006270,14
2012_004046,14
2009_003063,11
2007_001154,17 15
2012_000507,14
2012_000977,14
2011_002641,8 4 14
2012_003571,14
2008_001033,14
2009_004719,19
2009_001538,11
2008_007227,6
2008_008330,8 10 4 15
2010_002808,11
2008_000448,14
2011_006745,14
2008_000222,14 7
2012_003442,14
2009_001238,14
2012_001912,14
2010_005794,17 11 14
2012_002119,14
2010_004691,7
2009_000796,0
2008_004570,3
2012_000835,14
2012_003282,14
2010_003567,16 14
2012_000382,14
2010_006351,14
2010_002876,7
2011_003689,14
2009_003402,11
2011_005830,14
2008_000398,4 14
2012_002748,14
2008_000189,14 6
2011_001886,3
2011_003869,14
2008_004630,0 14 6
2011_005733,14
2009_001904,18
2008_002204,1 6
2008_007061,8 14
2008_005310,0
2011_006590,14
2011_005638,14
2011_003552,14
2011_006088,14
2008_001226,1 14
2009_002214,18 14
2010_000169,2
2010_006758,14
2012_001795,14
2012_001957,14
2008_008694,8 4
2009_004728,11
2011_005127,14
2012_003072,14
2012_001161,14
2010_000735,16
2008_003079,4 14
2008_000564,14 15
2009_002803,11
2010_006835,14
2009_001103,19 4 14
2010_001929,11
2008_002005,4
2010_006399,14
2009_001129,0
2010_003283,14
2011_003740,14
2008_004564,8 10 4 14
2007_009464,7
2012_004043,14
2010_005522,11
2007_006808,14
2009_002620,4
2010_004533,6
2009_004527,18
2012_000948,14
2010_005170,8 17 10 14
2010_006246,14
2010_006916,14
2012_002173,14
2008_006195,1 14
2012_001490,14
2008_000662,14
2010_001250,18 14
2010_003549,2 14
2008_007021,17 11
2008_005962,19
2012_001856,14
2011_002714,8 17 10 15
2012_001575,14
2011_007099,14
2011_006172,14
2010_003358,7
2011_000689,8 17 14
2008_001660,17 11 14
2011_000444,19
2011_001468,14
2012_004158,14
2012_003760,14
2010_006095,14
2008_000274,8 15
2012_003812,14
2011_001793,3
2008_002857,6 14
2011_004414,14
2012_000026,14
2010_005174,12
2012_001295,14
2010_002244,4
2010_006982,14
2010_005458,9
2010_004559,2 14
2010_001697,2
2011_005190,14
2012_002492,14
2010_006645,14
2010_002887,11 14
2011_004221,14
2010_006249,14
2011_003523,14
2010_006304,14
2009_004917,0
2012_004022,14
2008_000128,17 14
2008_000656,14
2012_001909,14
2008_002838,14
2011_004008,14
2010_000955,18
2007_006066,8 17 19
2009_002708,9
2009_005185,11 14
2012_002182,14
2009_001011,10 4 14
2011_005003,14
2008_007165,7
2008_008595,2
2008_003883,19 14
2010_006532,14
2010_005897,11 14
2012_000398,14
2008_003983,14
2011_004472,14
2012_004128,14
2007_008932,10 14
2011_006345,14
2011_004026,14
2009_003838,6
2008_000756,0
2011_005579,14
2011_006291,14
2011_000696,14
2011_003946,14
2010_002855,14 7
2010_000800,8 19 15
2009_000955,7
2012_001229,14
2011_003974,14
2008_000309,19
2010_001633,11
2010_006980,14
2009_004686,2
2008_000584,14
2012_002692,14
2007_007726,18 14
2011_001956,12 14
2008_002966,3 14
2010_006009,11 6
2012_004225,14
2008_001420,3 11 14
2011_006078,14
2010_001124,11
2011_006084,14
2010_006908,14
2011_001572,7
2011_006808,14
2011_005476,14
2007_009630,15 4 7
2012_002211,14
2011_004138,14
2008_003263,18 14
2008_006576,17 7
2008_001797,11 14
2012_002617,14
2011_006824,14
2009_001180,12
2010_005604,11
2012_000156,14
2009_000744,14
2012_000196,14
2008_001461,8 17 19 14 11
2011_006994,14
2008_002045,7
2010_006609,14
2010_002601,11
2008_005884,8 10 4 14
2008_002909,10 4 14
2008_006646,12 14
2010_004677,18
2010_001752,19
2010_001601,11
2011_003390,14
2011_001360,15
2010_000089,16 4 14
2009_002925,11 14
2012_001686,14
2008_004456,14
2012_002621,14
2011_002698,14
2011_007205,14
2009_004630,6
2008_008691,1 14
2011_005436,14
2009_003537,19
2011_003477,14
2010_006403,14
2011_006913,14
2011_000301,14
2012_000264,14
2010_004909,8 10 4
2012_004219,14
2010_002840,18
2011_005696,14
2008_004037,4 14
2011_005831,14
2012_003593,14
2008_007393,17 14
2010_006709,14
2011_002739,14
2010_003643,11 4 14
2010_000799,7
2008_000678,2
2011_001560,18
2008_001062,9 6
2010_000879,11
2011_000291,18
2011_006148,14
2009_003458,5
2011_004445,14
2007_009947,3 14
2010_003350,1
2010_003942,19
2012_002041,14
2011_006487,14
2008_003063,17 7
2010_002573,7
2011_001691,17 14
2007_002462,18
2011_003723,14
2008_006841,8 17 14
2008_002640,14 6
2008_005245,13 6
2011_005880,14
2008_004443,3
2012_004218,14
2008_006364,0
2012_002445,14
2012_001102,14
2011_000899,14
2012_001804,14
2012_001171,14
2008_004358,18 14
2009_003717,11
2010_002042,11
2011_001434,0
2011_001751,17
2007_009736,14
2011_000315,13
2009_003773,9
2010_006791,14
2010_002931,4 14
2011_005853,14
2010_006146,14
2011_004229,14
2009_002921,16
2009_000260,0
2011_003205,15
2008_004838,13
2009_001148,5 14
2008_004649,12 14
2012_000741,14
2010_003847,18
2011_004103,14
2010_003468,4 7
2011_005596,14
2008_008347,2
2012_002934,14
2012_001033,14
2011_005694,14
2010_004523,19 14
2012_000630,14
2008_006626,2
2008_004574,1 14 6
2008_000547,13 14
2011_003518,14
2009_004300,14
2009_001898,6
2008_003144,14 15
2010_006100,14
2011_004520,14
2011_004941,14
2009_004535,0
2011_003247,1 5 6 14
2009_003443,2
2011_001040,13
2011_001741,18
2010_001105,18
2008_001307,4 14
2008_006170,11
2011_006548,14
2010_005308,8
2009_004103,2
2010_003731,4 14
2011_002474,14
2011_004518,14
2008_003305,14
2011_003333,14
2007_007940,14
2008_001487,14
2011_003788,14
2009_004272,6
2010_005849,13
2011_005040,14
2012_003212,14
2011_003802,14
2008_000876,9
2011_004267,14
2011_002821,18 3 14
2012_000490,14
2011_000793,0
2011_006391,14
2012_003602,14
2008_000887,14
2012_004078,14
2008_002340,14
2012_004207,14
2011_006699,14
2008_001022,5 14
2012_004045,14
2009_004063,14
2008_001498,11
2011_003392,14
2010_000035,13 6
2012_002610,14
2011_005099,14
2010_002102,5
2009_000755,6 14
2012_001377,14
2011_006561,14
2011_001333,9
2007_009295,1 19 14
2010_002621,2
2011_005687,14
2009_001343,17 19
2009_000815,14
2010_006307,14
2011_002102,13
2009_004677,18 14
2008_003483,14
2010_004852,3 6
2011_001168,4 14
2011_006609,14
2011_007147,14
2009_000768,9
2008_001996,14
2009_004283,17 15
2008_005451,11
2011_005569,14
2011_005621,14
2012_003042,14
2010_003630,18 14
2009_000320,0
2007_009320,16 14
2011_006701,14
2011_001264,7
2008_001036,14
2011_000577,11 14
2010_006343,14
2011_001861,14
2010_003680,0
2008_000426,14
2010_004291,6
2008_005361,11 6
2008_008274,2
2010_000503,6 14
2011_001994,14
2011_005336,14
2012_000412,14
2010_002830,8 10 15
2008_006701,4 15
2012_003367,14
2010_006301,14
2008_006519,1 14
2011_002504,0
2009_002374,8
2007_005702,1 14
2011_003935,14
2008_003030,6 14
2010_003773,7
2008_008279,12 14
2011_005503,14
2008_008031,12
2011_000535,14
2011_002509,8 19 14
2011_007151,14
2008_006370,17 14
2012_002152,14
2012_001037,14
2009_002615,7
2011_003472,14
2011_000803,14
2010_006648,14
2010_004868,16
2009_005001,10 14
2008_005601,2 11
2011_002920,10 4 14
2012_003823,14
2012_004267,14
2012_001908,14
2010_001560,18
2012_001456,14
2009_002066,5 14
2007_007606,14
2011_000196,8 10 4 14 15
2011_004691,14
2012_003446,14
2012_002755,14
2011_007154,14
2008_000721,11
2012_003016,14
2011_004033,14
2011_006600,14
2011_004667,14
2008_000056,7
2008_007584,17 14
2011_003656,14
2011_004385,14
2008_002516,6
2010_001344,7
2007_006615,14
2010_004656,11
2011_000888,5 14
2007_002293,14
2008_001640,7
2011_003414,14
2010_006962,14
2011_002447,16
2010_006931,14
2012_001958,14
2008_000356,6
2011_003699,14
2008_003580,2
2009_005221,19
2008_003811,5 6
2009_003852,19
2009_005036,0 6
2007_007698,0
2011_006586,14
2011_000048,5 6
2009_003262,11 14
2011_000347,3 14
2008_006506,6
2010_006189,14
2008_004126,4 14
2008_002404,10 14
2011_005517,14
2011_007039,14
2009_003800,14
2010_006977,14
2010_003244,11
2011_004741,14
2008_000785,2
2009_000268,12
2012_000498,14
2008_005105,9
2010_001234,13
2011_005660,14
2011_003667,14
2008_005691,12
2012_000071,14
2011_002697,12
2008_001856,2 14
2012_003579,14
2011_006004,14
2007_000645,2
2012_000554,14
2012_003055,14
2011_005770,14
2011_000536,11
2008_003849,3
2007_000727,5 6 14
2012_002794,14
2007_007168,18
2010_001967,3 14
2012_002461,14
2011_005724,14
2009_000168,16 14
2012_002400,14
2008_003719,6
2011_004265,14
2008_002383,13
2012_000541,14
2009_002404,1 14
2008_003969,4
2008_006609,14 7
2008_005303,2
2008_002362,8 17 10 4 14
2012_000503,14
2010_001864,15
2012_003725,14
2008_004123,8 14
2008_002579,14
2010_004424,14
2008_002932,1 14
2008_006017,13 6
2012_003464,14
2007_009088,2
2010_003032,8 11 7
2008_006785,7
2012_000042,14
2011_003990,14
2012_004195,14
2009_001245,18 6
2012_001539,14
2008_000902,14
2008_008335,10 14
2010_004244,7
2008_001840,14
2008_004593,3
2010_004529,4
2011_004372,14
2011_000239,5 6
2012_003087,14
2011_004996,14
2009_001263,16
2008_005063,3 14
2010_005075,6
2009_000061,14
2008_007694,11
2011_005303,14
2011_003466,14
2010_000644,11
2009_001479,14
2008_007917,11 14
2009_004598,7
2011_006941,14
2009_004764,4
2010_006329,14
2010_002561,19 11 14
2008_003168,8
2008_001164,18
2012_002577,14
2011_003516,14
2011_003961,14
2011_007145,14
2010_005948,17 11 7
2008_001736,14
2012_001428,14
2008_004326,6
2012_002592,14
2011_004808,14
2010_006025,7
2008_001757,14
2010_006433,14
2008_008749,18
2012_002034,14
2012_003543,14
2012_001558,14
2008_006480,7
2009_002274,18
2010_004014,6
2010_002536,1
2009_004324,4
2008_001576,8 19 14
2012_003246,14
2009_002917,7
2009_002139,8 10 19 14
2011_005361,14
2011_005011,14
2009_000102,14
2009_002530,3
2012_000232,14
2012_003879,14
2008_008037,2
2010_001603,2
2012_000451,14
2011_006433,14
2008_006074,11
2011_003295,14
2009_002147,14
2008_003365,14
2012_000472,14
2012_000018,14
2010_005382,0
2011_004146,14
2011_001863,15
2010_003945,0
2011_005784,14
2009_000055,1
2011_003079,8 19 14
2008_006463,0
2010_003664,6 14
2010_004242,0
2011_006158,14
2010_006499,14
2011_002796,13 6 14
2011_005355,14
2009_004940,7
2010_005274,11 15
2011_004955,14
2009_001999,2
2012_002856,14
2010_002030,1
2009_000742,4
2011_001829,14
2008_003333,13 6 14
2011_001357,19
